epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,542.43,0.6632,0.53114,0.88428,0.86269,0.61538,0.65877,0.34837,1.8105,1.64397,1.76943,0.00133472,0.00133472,0.00133472
170,545.589,0.70759,0.57001,0.91257,0.86801,0.61538,0.62846,0.31751,1.81852,1.7844,1.75774,0.00133076,0.00133076,0.00133076
171,548.742,0.71063,0.60744,0.89257,0.77028,0.61538,0.63656,0.27443,1.8694,1.64778,1.79992,0.0013268,0.0013268,0.0013268
172,551.934,0.61766,0.52935,0.85874,0.51842,0.69231,0.58398,0.2647,1.81073,1.77669,1.73855,0.00132284,0.00132284,0.00132284
173,555.076,0.65414,0.52512,0.87729,0.56622,0.61538,0.57496,0.28357,1.76554,1.90205,1.76771,0.00131888,0.00131888,0.00131888
174,558.24,0.64818,0.53237,0.84181,0.64217,0.69038,0.59116,0.27616,1.77658,2.02094,1.7667,0.00131492,0.00131492,0.00131492
175,561.424,0.70478,0.539,0.87335,0.63844,0.69231,0.64651,0.2816,1.78804,2.33051,1.78176,0.00131096,0.00131096,0.00131096
176,564.601,0.68676,0.51883,0.88855,0.76652,0.46154,0.58653,0.25184,1.77093,1.99263,1.83878,0.001307,0.001307,0.001307
177,567.764,0.64987,0.52424,0.88778,0.76743,0.46154,0.60465,0.29321,1.80715,1.75261,1.86704,0.00130304,0.00130304,0.00130304
178,570.82,0.71182,0.54492,0.9262,0.7603,0.49007,0.64578,0.30807,1.80562,1.74724,1.83863,0.00129908,0.00129908,0.00129908
179,573.927,0.68355,0.53283,0.90028,0.51616,0.76923,0.64202,0.31612,1.74874,1.78784,1.82861,0.00129512,0.00129512,0.00129512
180,577.104,0.70932,0.5768,0.91036,0.63117,0.52748,0.56948,0.2897,1.66951,2.21712,1.7597,0.00129116,0.00129116,0.00129116
