epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
165,510.037,0.7289,0.55344,0.87864,0.63732,0.61538,0.59633,0.24108,2.00403,1.77606,1.90725,0.00135056,0.00135056,0.00135056
166,513.062,0.69263,0.54659,0.87994,0.61382,0.46154,0.53483,0.24836,1.95362,1.68588,1.85087,0.0013466,0.0013466,0.0013466
167,516.097,0.71832,0.55081,0.91196,0.44962,0.53846,0.54008,0.29099,1.98409,1.73169,1.86041,0.00134264,0.00134264,0.00134264
168,519.003,0.76622,0.55853,0.97394,0.5741,0.46154,0.55663,0.27687,2.04339,1.7857,1.88369,0.00133868,0.00133868,0.00133868
169,522.062,0.71994,0.53845,0.9182,0.64273,0.46154,0.55416,0.25112,2.08593,1.80771,1.92418,0.00133472,0.00133472,0.00133472
170,525.056,0.72806,0.55185,0.92697,0.56578,0.53846,0.57434,0.2541,2.12413,1.90722,1.99563,0.00133076,0.00133076,0.00133076
171,528.057,0.73305,0.57074,0.92533,0.62014,0.53846,0.59311,0.22868,2.06512,1.89671,1.99126,0.0013268,0.0013268,0.0013268
172,531.137,0.65604,0.52301,0.88917,0.64374,0.53846,0.55818,0.24338,1.85309,2.32503,1.78825,0.00132284,0.00132284,0.00132284
173,534.239,0.71128,0.55375,0.88673,0.61036,0.53846,0.57057,0.2934,1.91167,2.46548,1.76202,0.00131888,0.00131888,0.00131888
174,537.303,0.77305,0.55102,0.8914,0.68062,0.46154,0.54624,0.28744,2.02549,2.40611,1.78674,0.00131492,0.00131492,0.00131492
175,540.395,0.70711,0.53964,0.88111,0.52515,0.5965,0.52261,0.29326,2.11474,2.30493,1.8627,0.00131096,0.00131096,0.00131096
176,543.522,0.67585,0.52014,0.90192,0.60659,0.59427,0.53067,0.25677,2.08162,2.15872,1.89981,0.001307,0.001307,0.001307
177,546.46,0.69059,0.54149,0.90151,0.5856,0.53846,0.52241,0.25466,2.1077,2.05587,1.92856,0.00130304,0.00130304,0.00130304
178,549.415,0.63443,0.50356,0.91584,0.48213,0.53846,0.46935,0.25409,2.19295,2.21033,1.96266,0.00129908,0.00129908,0.00129908
179,552.37,0.72374,0.5319,0.92185,0.92865,0.38462,0.51001,0.26314,2.25229,2.41498,1.9823,0.00129512,0.00129512,0.00129512
180,555.495,0.74807,0.52725,0.92156,0.68788,0.53846,0.56603,0.23859,2.32133,2.44686,2.04185,0.00129116,0.00129116,0.00129116
